BID26235,1
BID153454,1
BID49576,1
BID141744,1
BID143622,1
BID88344,1
BID80161,1
BID19025,1
BID142674,1
BID146663,1
BID88139,1
BID131318,1
BID141810,1
BID96955,1
BID80467,1
BID175388,1
BID185462,1
BID134206,1
BID9492,1
BID131082,1
BID165233,1
BID33003,1
BID62105,1
BID37463,1
BID56568,1
BID91789,1
BID96663,1
BID121415,1
BID197145,1
BID13735,1
BID171723,1
BID98784,1
BID1661,1
BID23221,1
BID113125,1
BID177453,1
BID132075,1
BID96902,1
BID141607,1
BID116932,1
BID126105,1
BID18434,1
BID33063,1
BID80929,1
BID152445,1
BID66439,1
BID64935,1
BID172494,1
BID139536,1
BID18473,1
BID5368,1
BID192099,1
BID100563,1
BID199386,1
BID627,1
BID57794,1
BID84268,1
BID187468,1
BID153468,1
BID149353,1
BID41153,1
BID62789,1
BID94909,1
BID60943,1
BID98936,1
BID110535,1
BID156195,1
BID172334,1
BID183400,1
BID121725,1
BID159024,1
BID27750,1
BID107281,1
BID148498,1
BID15846,1
BID42783,1
BID25412,1
BID53606,1
BID170522,1
BID197539,1
BID344,1
BID95842,1
BID192599,1
BID136822,1
BID159581,1
BID179879,1
BID20240,1
BID4550,1
BID83145,1
BID119533,1
BID142006,1
BID139692,1
BID93304,1
BID95321,1
BID113425,1
BID116204,1
BID146051,1
BID137965,1
BID94016,1
BID22051,1
BID47419,1
BID23655,1
BID70297,1
BID28777,1
BID62391,1
BID170640,1
BID31447,1
BID103120,1
BID32124,1
BID87802,1
BID112130,1
BID3834,1
BID48408,1
BID87649,1
BID100628,1
BID189308,1
BID6870,1
BID109483,1
BID121196,1
BID27453,1
BID166010,1
BID169772,1
BID172087,1
BID95196,1
BID101437,1
BID8589,1
BID18596,1
BID114240,1
BID186010,1
BID62300,1
BID76139,1
BID18365,1
BID38484,1
BID19309,1
BID37777,1
BID42153,1
BID80988,1
BID40874,1
BID33170,1
BID75026,1
BID153323,1
BID112946,1
BID105394,1
BID86381,1
BID7759,1
BID28255,1
BID138172,1
BID173095,1
BID2432,1
BID44290,1
BID8152,1
BID102841,1
BID144294,1
BID193132,1
BID185261,1
BID48973,1
BID25464,1
BID47667,1
BID164166,1
BID124420,1
BID21086,1
BID132262,1
BID169634,1
BID112211,1
BID18466,1
BID33719,1
BID68751,1
BID83392,1
BID164110,1
BID180233,1
BID43392,1
BID59840,1
BID4734,1
BID164530,1
BID164891,1
BID78673,1
BID89072,1
BID111829,1
BID1224,1
BID26615,1
BID190620,1
BID133520,1
BID28048,1
BID144505,1
BID41035,1
BID56641,1
BID807,1
BID164412,1
BID109228,1
BID84614,1
BID116048,1
BID123172,1
BID105128,1
BID196061,1
BID24746,1
BID67373,1
BID180608,1
BID162940,1
BID105237,1
BID184433,1
BID153001,1
BID47109,1
BID101064,1
BID9981,1
BID181819,1
BID146087,1
BID49015,1
BID90437,1
BID125344,1
BID148234,1
BID158483,1
BID46034,1
BID74536,1
BID4756,1
BID140584,1
BID117078,1
BID68372,1
BID121418,1
BID61246,1
BID183569,1
BID17224,1
BID108168,1
BID148514,1
BID120711,1
BID32193,1
BID173112,1
BID60279,1
BID81575,1
BID24497,1
BID82266,1
BID54892,1
BID183756,1
BID90474,1
BID118913,1
BID97829,1
BID104152,1
BID197624,1
BID81608,1
BID35045,1
BID54462,1
BID76664,1
BID40532,1
BID88881,1
BID139760,1
BID41371,1
BID60642,1
BID7193,1
BID43583,1
BID174215,1
BID3045,1
BID72352,1
BID161831,1
BID150014,1
BID170418,1
BID166938,1
BID60101,1
BID100376,1
BID187286,1
BID27305,1
BID181050,1
BID192253,1
BID44572,1
BID3451,1
BID30748,1
BID85768,1
BID41266,1
BID13564,1
BID60809,1
BID36293,1
BID189487,1
BID70404,1
BID126426,1
BID31903,1
BID82170,1
BID163068,1
BID26410,1
BID194215,1
BID57929,1
BID39189,1
BID122928,1
BID123583,1
BID178357,1
BID168597,1
BID89971,1
BID111409,1
BID101461,1
BID193365,1
BID191171,1
BID25929,1
BID14734,1
BID36291,1
BID5464,1
BID134208,1
BID1055,1
BID194256,1
BID104271,1
BID156563,1
BID86328,1
BID165944,1
BID174775,1
BID174219,1
BID143849,1
BID159126,1
BID50018,1
BID158358,1
BID67909,1
BID67973,1
BID138874,1
BID191675,1
BID48256,1
BID103898,1
BID173772,1
BID161193,1
BID74613,1
BID67925,1
BID93570,1
BID81545,1
BID14207,1
BID79114,1
BID141219,1
BID1710,1
BID146650,1
BID142293,1
BID173020,1
BID14454,1
BID25712,1
BID85809,1
BID10117,1
BID68075,1
BID86985,1
BID173881,1
BID90864,1
BID184654,1
BID11332,1
BID117997,1
BID134538,1
BID56161,1
BID4094,1
BID4750,1
BID104090,1
BID5590,1
BID98755,1
BID141016,1
BID161247,1
BID62619,1
BID153555,1
BID139799,1
BID73565,1
BID104893,1
BID68441,1
BID188352,1
BID98084,1
BID52451,1
BID186867,1
BID178448,1
BID80046,1
BID132164,1
BID74942,1
BID119421,1
BID162586,1
BID152140,1
BID96371,1
BID29309,1
BID92856,1
BID102299,1
BID198580,1
BID154308,1
BID48431,1
BID72879,1
BID169588,1
BID74988,1
BID120138,1
BID190381,1
BID88517,1
BID183480,1
BID9656,1
BID98115,1
BID187734,1
BID176418,1
BID197002,1
BID2948,1
BID58299,1
BID122713,1
BID131024,1
BID133431,1
BID37637,1
BID166629,1
BID3822,1
BID1499,1
BID174563,1
BID195105,1
BID20386,1
BID187726,1
BID193138,1
BID117099,1
BID154131,1
BID105025,1
BID190174,1
BID60441,1
BID180720,1
BID169881,1
BID23644,1
BID34017,1
BID169428,1
BID64553,1
BID182810,1
BID199142,1
BID55282,1
BID127753,1
BID154029,1
BID71162,1
BID170507,1
BID119107,1
BID57648,1
BID70511,1
BID43187,1
BID63475,1
BID35150,1
BID22195,1
BID159351,1
BID194653,1
BID184143,1
BID103842,1
BID147724,1
BID91344,1
BID23455,1
BID103808,1
BID199260,1
BID103038,1
BID185463,1
BID13310,1
BID14364,1
BID101309,1
BID172280,1
BID93458,1
BID113272,1
BID17047,1
BID99548,1
BID169231,1
BID40508,1
BID154877,1
BID32001,1
BID47989,1
BID141404,1
BID188177,1
BID125952,1
BID184126,1
BID71197,1
BID109351,1
BID65384,1
BID112564,1
BID16730,1
BID196526,1
BID133112,1
BID65500,1
BID64586,1
BID6368,1
BID88616,1
BID190092,1
BID118054,1
BID66108,1
BID176462,1
BID183201,1
BID90062,1
BID171471,1
BID190260,1
BID117483,1
BID189829,1
BID65291,1
BID153763,1
BID3692,1
BID18599,1
BID59422,1
BID137038,1
BID60199,1
BID39448,1
BID130539,1
BID190132,1
BID87598,1
BID169623,1
BID173223,1
BID819,1
BID76245,1
BID58951,1
BID461,1
BID89447,1
BID107143,1
BID37524,1
BID40621,1
BID155630,1
BID27837,1
BID90572,1
BID192287,1
BID75489,1
BID182122,1
BID55474,1
BID68958,1
BID112864,1
BID183086,1
BID184299,1
BID32524,1
BID140892,1
BID61243,1
BID167644,1
BID97650,1
BID24204,1
BID117194,1
BID90584,1
BID182077,1
BID53321,1
BID92086,1
BID98934,1
BID13517,1
BID45680,1
BID138301,1
BID159962,1
BID40350,1
BID115104,1
BID74565,1
BID134490,1
BID148041,1
BID140163,1
BID15748,1
BID130363,1
BID182342,1
BID77295,1
BID160921,1
BID8702,1
BID2556,1
BID55273,1
BID7908,1
BID5527,1
BID1822,1
BID30422,1
BID47023,1
BID139032,1
BID17145,1
BID183467,1
BID185670,1
BID57009,1
BID88804,1
BID123363,1
BID111937,1
BID107679,1
BID43895,1
BID69387,1
BID142875,1
BID156035,1
BID146673,1
BID1011,1
BID199535,1
BID372,1
BID18320,1
BID32570,1
BID125773,1
BID193017,1
BID121663,1
BID34459,1
BID144558,1
BID150409,1
BID119391,1
BID20332,1
BID182370,1
BID97268,1
BID98856,1
BID163933,1
BID194173,1
BID73532,1
BID143194,1
BID175081,1
BID108751,1
BID21875,1
BID8464,1
BID165718,1
BID174340,1
BID154360,1
BID6048,1
BID113303,1
BID189103,1
BID127256,1
BID185665,1
BID112383,1
BID81887,1
BID140086,1
BID47692,1
BID142557,1
BID150549,1
BID159188,1
BID125603,1
BID103418,1
BID188486,1
BID183349,1
BID5012,1
BID74144,1
BID79575,1
BID155808,1
BID73454,1
BID167956,1
BID186204,1
BID171320,1
BID178145,1
BID77062,1
BID111488,1
BID36308,1
BID47477,1
BID52545,1
BID114411,1
BID161492,1
BID122460,1
BID48335,1
BID131478,1
BID134812,1
BID166493,1
BID60522,1
BID105667,1
BID114166,1
BID43178,1
BID98294,1
BID166581,1
BID59576,1
BID74848,1
BID15654,1
BID56424,1
BID45283,1
BID52345,1
BID15261,1
BID50999,1
BID81915,1
BID104195,1
BID182330,1
BID40453,1
BID50453,1
BID117292,1
BID115952,1
BID14773,1
BID47553,1
BID151974,1
BID45276,1
BID99523,1
BID107777,1
BID91167,1
BID145617,1
BID23170,1
BID147451,1
BID158946,1
BID135487,1
BID162005,1
BID176460,1
BID194763,1
BID168616,1
BID121269,1
BID196458,1
BID75795,1
BID132351,1
BID166029,1
BID195129,1
BID85753,1
BID177732,1
BID96175,1
BID120671,1
BID190,1
BID143559,1
BID80459,1
BID149799,1
BID151039,1
BID195766,1
BID85643,1
BID140261,1
BID184811,1
BID108524,1
BID3068,1
BID34181,1
BID73720,1
BID33640,1
BID56913,1
BID137373,1
BID48841,1
BID93748,1
BID138640,1
BID57254,1
BID71134,1
BID10218,1
BID71233,1
BID88083,1
BID113633,1
BID90760,1
BID59931,1
BID16176,1
BID143482,1
BID199505,1
BID18043,1
BID142032,1
BID58496,1
BID67941,1
BID110921,1
BID108456,1
BID97020,1
BID119674,1
BID142710,1
BID17745,1
BID187495,1
BID64277,1
BID194076,1
BID124311,1
BID74411,1
BID69132,1
BID145915,1
BID19091,1
BID72385,1
BID192893,1
BID91882,1
BID138739,1
BID3079,1
BID89701,1
BID26845,1
BID118177,1
BID51250,1
BID106516,1
BID38369,1
BID119073,1
BID91309,1
BID76746,1
BID183621,1
BID71919,1
BID99016,1
BID120817,1
BID1213,1
BID192086,1
BID149615,1
BID170481,1
BID4465,1
BID106541,1
BID38291,1
BID120626,1
BID103791,1
BID119413,1
BID149849,1
BID85479,1
BID186060,1
BID78793,1
BID93798,1
BID48292,1
BID171196,1
BID157098,1
BID189729,1
BID17712,1
BID92728,1
BID20499,1
BID46462,1
BID160384,1
BID144436,1
BID127429,1
BID70123,1
BID17101,1
BID176431,1
BID5459,1
BID86840,1
BID15010,1
BID5306,1
BID59499,1
BID143425,1
BID156420,1
BID191786,1
BID140398,1
BID81172,1
BID40798,1
BID64809,1
BID73591,1
BID105016,1
BID171302,1
BID48794,1
BID93618,1
BID53196,1
BID72801,1
BID17600,1
BID163626,1
BID134384,1
BID39017,1
BID170068,1
BID83284,1
BID1162,1
BID181565,1
BID80650,1
BID119302,1
BID62998,1
BID97872,1
BID52081,1
BID74659,1
BID177020,1
BID191372,1
BID78363,1
BID125376,1
BID28575,1
BID47614,1
BID83804,1
BID174631,1
BID28952,1
BID81070,1
BID68783,1
BID18924,1
BID56980,1
BID8790,1
BID9680,1
BID8888,1
BID137424,1
BID59950,1
BID36979,1
BID65167,1
BID155353,1
BID77979,1
BID147086,1
BID24142,1
BID68035,1
BID937,1
BID64848,1
BID116477,1
BID119308,1
BID161653,1
BID162641,1
BID199389,1
BID10204,1
BID36608,1
BID105095,1
BID123056,1
BID166278,1
BID32362,1
BID181668,1
BID131580,1
BID45982,1
BID119157,1
BID33936,1
BID182298,1
BID15877,1
BID20800,1
BID103677,1
BID105341,1
BID170614,1
BID91781,1
BID66952,1
BID131499,1
BID187948,1
BID20237,1
BID28982,1
BID166885,1
BID186414,1
BID143974,1
BID8687,1
BID105162,1
BID692,1
BID93739,1
BID170019,1
BID2226,1
BID153897,1
BID92884,1
BID54698,1
BID77582,1
BID129863,1
BID48879,1
BID106244,1
BID134182,1
BID132240,1
BID14613,1
BID84397,1
BID130497,1
BID121625,1
BID36326,1
BID26027,1
BID48313,1
BID38885,1
BID45569,1
BID82388,1
BID66943,1
BID87748,1
BID70098,1
BID112144,1
BID1849,1
BID106269,1
BID164885,1
BID23748,1
BID28069,1
BID85100,1
BID28014,1
BID136605,1
BID138527,1
BID165451,1
BID93271,1
BID141752,1
BID77399,1
BID12048,1
BID141280,1
BID29838,1
BID98535,1
BID173462,1
BID161123,1
BID59413,1
BID141033,1
BID10259,1
BID9026,1
BID63434,1
BID170964,1
BID46924,1
BID69957,1
BID192059,1
BID199817,1
BID38030,1
BID107699,1
BID177305,1
BID153810,1
BID55672,1
BID79217,1
BID21575,1
BID159845,1
BID52671,1
BID95822,1
BID183345,1
BID93894,1
BID3649,1
BID10615,1
BID174883,1
BID91853,1
BID153390,1
BID59574,1
BID46114,1
BID161520,1
BID151095,1
BID88193,1
BID181432,1
BID138687,1
BID155102,1
BID28757,1
BID74085,1
BID94487,1
BID99382,1
BID127562,1
BID112444,1
BID187817,1
BID72480,1
BID125187,1
BID22474,1
BID158292,1
BID56460,1
BID91184,1
BID156092,1
BID160833,1
BID74892,1
BID18204,1
BID105680,1
BID4088,1
BID79581,1
BID56916,1
BID24232,1
BID51271,1
BID47707,1
BID6935,1
BID68973,1
BID104983,1
BID122289,1
BID44711,1
BID199735,1
BID174748,1
BID68996,1
BID72810,1
BID49244,1
BID134732,1
BID32921,1
BID81336,1
BID171882,1
BID195209,1
BID3418,1
BID157802,1
BID164894,1
BID52164,1
BID94541,1
BID42705,1
BID195874,1
BID138595,1
BID114128,1
BID81804,1
BID89433,1
BID113110,1
BID135278,1
BID188863,1
BID110539,1
BID33372,1
BID30889,1
BID26526,1
BID127680,1
BID57857,1
BID121633,1
BID91118,1
BID91966,1
BID169885,1
BID62992,1
BID86788,1
BID149677,1
BID50336,1
BID189803,1
BID96416,1
BID132387,1
BID15746,1
BID171369,1
BID195230,1
BID54576,1
BID133811,1
BID1370,1
BID54865,1
BID60062,1
BID99273,1
BID99762,1
BID109982,1
BID41926,1
BID87373,1
BID153277,1
BID168187,1
BID108494,1
BID78339,1
BID152787,1
BID16038,1
BID28380,1
BID92591,1
BID35254,1
BID144293,1
BID84898,1
BID175064,1
BID148516,1
BID41105,1
BID30417,1
BID102618,1
BID56767,1
BID94042,1
BID110834,1
BID119355,1
BID61698,1
BID96276,1
BID53821,1
BID129808,1
BID43038,1
BID88050,1
BID165582,1
BID142971,1
BID193272,1
BID38585,1
BID118132,1
BID89327,1
BID128017,1
BID193423,1
BID77000,1
BID84436,1
BID88222,1
BID114378,1
BID195877,1
BID35881,1
BID48299,1
BID77571,1
BID119013,1
BID187882,1
BID130540,1
BID106040,1
BID172016,1
BID113559,1
BID75298,1
BID171304,1
BID191996,1
BID50489,1
BID10926,1
BID180204,1
BID119568,1
BID189540,1
BID9605,1
BID25553,1
BID151598,1
BID30754,1
BID36460,1
BID169843,1
BID46533,1
BID90735,1
BID6168,1
BID149824,1
BID48020,1
BID16763,1
BID34898,1
BID120761,1
BID61730,1
BID84080,1
BID192715,1
BID61074,1
BID72490,1
BID8791,1
BID72003,1
BID90698,1
BID45055,1
BID20711,1
BID68361,1
BID84746,1
BID178679,1
BID121548,1
BID61715,1
BID187583,1
BID133165,1
BID103565,1
BID5625,1
BID12792,1
BID105816,1
BID75752,1
BID102484,1
BID79266,1
BID47433,1
BID193391,1
BID126249,1
BID34126,1
BID74177,1
BID29295,1
BID148424,1
BID55309,1
BID189969,1
BID36147,1
BID149752,1
BID126626,1
BID44009,1
BID130047,1
BID145512,1
BID84170,1
BID99035,1
BID183012,1
BID24215,1
BID87552,1
BID56479,1
BID124464,1
BID23117,1
BID54196,1
BID25315,1
BID11452,1
BID126244,1
BID177614,1
BID114909,1
BID122653,1
BID55405,1
BID137321,1
BID77741,1
BID40117,1
BID61819,1
BID162996,1
BID24696,1
BID88653,1
BID110264,1
BID162195,1
BID172826,1
BID145429,1
BID120385,1
BID128930,1
BID4200,1
BID149196,1
BID67726,1
BID123255,1
BID16369,1
BID132404,1
BID1212,1
BID32640,1
BID43120,1
BID66602,1
BID10169,1
BID98571,1
BID46819,1
BID88855,1
BID123316,1
BID70615,1
BID32048,1
BID193657,1
BID122879,1
BID26600,1
BID169468,1
BID30560,1
BID176251,1
BID30007,1
BID108465,1
BID110752,1
BID122515,1
BID124366,1
BID101315,1
BID157508,1
BID191515,1
BID20539,1
BID125630,1
BID148584,1
BID22329,1
BID160635,1
BID19923,1
BID166991,1
BID101546,1
BID11656,1
BID148345,1
BID56912,1
BID154275,1
BID81100,1
BID180755,1
BID192162,1
BID157616,1
BID167472,1
BID36830,1
BID72104,1
BID137799,1
BID33691,1
BID11500,1
BID81169,1
BID100809,1
BID84465,1
BID13326,1
BID59041,1
BID6507,1
BID105084,1
BID17543,1
BID1950,1
BID38810,1
BID2376,1
BID85553,1
BID172679,1
BID147886,1
BID116493,1
BID73089,1
BID85478,1
BID150158,1
BID63235,1
BID114350,1
BID168386,1
BID72819,1
BID88967,1
BID124473,1
BID41768,1
BID183094,1
BID168287,1
BID55916,1
BID162248,1
BID64460,1
BID74939,1
BID48383,1
BID132709,1
BID50332,1
BID136346,1
BID157267,1
BID199136,1
BID40505,1
BID45500,1
BID12206,1
BID68329,1
BID198809,1
BID81690,1
BID188044,1
BID190237,1
BID181885,1
BID186932,1
BID106236,1
BID94205,1
BID118521,1
BID120411,1
BID199719,1
BID76868,1
BID119198,1
BID151943,1
BID53232,1
BID18679,1
BID104425,1
BID10653,1
BID70963,1
BID147997,1
BID22754,1
BID176137,1
BID179192,1
BID75316,1
BID197366,1
BID124501,1
BID41029,1
BID163822,1
BID128033,1
BID18284,1
BID165347,1
BID113019,1
BID114370,1
BID92439,1
BID59678,1
BID60647,1
BID179656,1
BID101784,1
BID88289,1
BID94306,1
BID134791,1
BID145139,1
BID7415,1
BID14297,1
BID75158,1
BID10192,1
BID16689,1
BID13479,1
BID79420,1
BID113967,1
BID85945,1
BID108050,1
BID198111,1
BID149948,1
BID121085,1
BID87535,1
BID39845,1
BID109288,1
BID189634,1
BID176080,1
BID143036,1
BID8671,1
BID113193,1
BID79657,1
BID179259,1
BID45891,1
BID71634,1
BID118382,1
BID127548,1
BID174221,1
BID138748,1
BID11243,1
BID86609,1
BID91561,1
BID75941,1
BID118107,1
BID150710,1
BID164581,1
BID191489,1
BID186017,1
BID148609,1
BID179249,1
BID189872,1
BID30763,1
BID182844,1
BID152293,1
BID74517,1
BID13112,1
BID57173,1
BID148829,1
BID55552,1
BID169150,1
BID183292,1
BID83892,1
BID166738,1
BID120133,1
BID16241,1
BID143854,1
BID150473,1
BID99152,1
BID56888,1
BID172949,1
BID156384,1
BID183667,1
BID55081,1
BID105415,1
BID131095,1
BID73877,1
BID84210,1
BID9391,1
BID51894,1
BID99794,1
BID104829,1
BID43076,1
BID19292,1
BID129110,1
BID54714,1
BID38696,1
BID115431,1
BID80106,1
BID130572,1
BID57302,1
BID23039,1
BID133272,1
BID11905,1
BID158336,1
BID154192,1
BID63209,1
BID155415,1
BID74658,1
BID8864,1
BID192174,1
BID166347,1
BID102455,1
BID198898,1
BID9963,1
BID60903,1
BID8261,1
BID67264,1
BID55358,1
BID57278,1
BID101387,1
BID122850,1
BID166978,1
BID125483,1
BID142205,1
BID75245,1
BID166714,1
BID13048,1
BID86533,1
BID169860,1
BID35194,1
BID14269,1
BID152044,1
BID173702,1
BID70332,1
BID84915,1
BID139273,1
BID29844,1
BID36708,1
BID165499,1
BID57478,1
BID973,1
BID59020,1
BID64636,1
BID114005,1
BID128632,1
BID131278,1
BID150755,1
BID180283,1
BID87246,1
BID122327,1
BID13333,1
BID31620,1
BID9258,1
BID171035,1
BID173544,1
BID147141,1
BID4979,1
BID130341,1
BID193473,1
BID166395,1
BID87162,1
BID105186,1
BID76396,1
BID83426,1
BID91865,1
BID139491,1
BID146067,1
BID41714,1
BID5213,1
BID27898,1
BID64152,1
BID161122,1
BID175847,1
BID11329,1
BID128469,1
BID98167,1
BID189952,1
BID128401,1
BID87898,1
BID104063,1
BID106350,1
BID177739,1
BID130968,1
BID54593,1
BID52179,1
BID67414,1
BID105957,1
BID94478,1
BID178619,1
BID18731,1
BID144157,1
BID96620,1
BID5996,1
BID63426,1
BID119906,1
BID194947,1
BID73727,1
BID55905,1
BID84415,1
BID89445,1
BID55520,1
BID26924,1
BID45355,1
BID33485,1
BID30325,1
BID39920,1
BID98662,1
BID99916,1
BID49319,1
BID122346,1
BID2336,1
BID166120,1
BID179126,1
BID107081,1
BID186358,1
BID43787,1
BID100729,1
BID183682,1
BID34090,1
BID75642,1
BID81394,1
BID34044,1
BID172865,1
BID45697,1
BID111485,1
BID135150,1
BID77279,1
BID8017,1
BID157983,1
BID72435,1
BID101597,1
BID74413,1
BID120027,1
BID167541,1
BID14846,1
BID154703,1
BID104256,1
BID35777,1
BID12198,1
BID26493,1
BID9361,1
BID177901,1
BID199645,1
BID20452,1
BID48997,1
BID134151,1
BID73018,1
BID110065,1
BID158697,1
BID76933,1
BID49276,1
BID175667,1
BID122848,1
BID102878,1
BID121594,1
BID96247,1
BID178935,1
BID95771,1
BID178490,1
BID36620,1
BID123332,1
BID73156,1
BID93446,1
BID7346,1
BID174607,1
BID138336,1
BID125855,1
BID9034,1
BID72462,1
BID199678,1
BID131179,1
BID171761,1
BID58619,1
BID155269,1
BID127855,1
BID133098,1
BID123134,1
BID98241,1
BID167010,1
BID38751,1
BID92237,1
BID47238,1
BID158144,1
BID22190,1
BID71737,1
BID42855,1
BID47020,1
BID34652,1
BID139074,1
BID154041,1
BID38918,1
BID25828,1
BID48178,1
BID179692,1
BID40344,1
BID157169,1
BID7030,1
BID131074,1
BID197135,1
BID26713,1
BID28285,1
BID77322,1
BID116193,1
BID192697,1
BID146671,1
BID105697,1
BID2255,1
BID80931,1
BID168258,1
BID67041,1
BID74631,1
BID139052,1
BID9767,1
BID54331,1
BID430,1
BID120923,1
BID50446,1
BID124215,1
BID160421,1
BID40320,1
BID84868,1
BID146096,1
BID7148,1
BID118250,1
BID61910,1
BID152881,1
BID162687,1
BID77614,1
BID35951,1
BID52990,1
BID115820,1
BID170305,1
BID190703,1
BID50649,1
BID97943,1
BID69447,1
BID17719,1
BID151520,1
BID6030,1
BID108771,1
BID85105,1
BID80182,1
BID174475,1
BID66630,1
BID183332,1
BID153796,1
BID155865,1
BID168699,1
BID27692,1
BID113452,1
BID23677,1
BID37827,1
BID120897,1
BID181575,1
BID38300,1
BID186009,1
BID59607,1
BID84257,1
BID20130,1
BID46537,1
BID68911,1
BID181342,1
BID118471,1
BID68038,1
BID36731,1
BID147983,1
BID36493,1
BID180702,1
BID48822,1
BID48359,1
BID93865,1
BID148628,1
BID94762,1
BID169631,1
BID198503,1
BID110674,1
BID156711,1
BID66267,1
BID51443,1
BID105124,1
BID57607,1
BID174152,1
BID154575,1
BID156375,1
BID148086,1
BID136245,1
BID39365,1
BID135298,1
BID148107,1
BID64275,1
BID26997,1
BID61270,1
BID19861,1
BID128846,1
BID177313,1
BID140884,1
BID53585,1
BID26444,1
BID13884,1
BID19822,1
BID195657,1
BID164840,1
BID32044,1
BID152973,1
BID55480,1
BID100794,1
BID104302,1
BID62720,1
BID860,1
BID94100,1
BID39019,1
